Star Mass (solar masses): 0.671, Star Radius (solar radii): 0.686
------------------------------------------------------------------------------------------
Time (Days),Brightness (solar luminosities),Brightness uncertainty (solar luminosities),Brightness (fractional),Brightness uncertainty (fractional)
639.71768, 0.20245627, 7.454E-5, 1.00004956, 3.682E-4
640.04775, 0.20246055, 7.181E-5, 1.00007068, 3.547E-4
640.47660, 0.20245478, 6.891E-5, 1.00004221, 3.404E-4
640.56996, 0.20245071, 7.813E-5, 1.00002208, 3.859E-4
640.70356, 0.20245515, 7.622E-5, 1.00004404, 3.765E-4
643.31339, 0.20245427, 7.184E-5, 1.00003971, 3.549E-4
643.96787, 0.20247138, 6.942E-5, 1.00012419, 3.429E-4
644.69218, 0.20246306, 7.625E-5, 1.00008309, 3.767E-4
645.83986, 0.20246427, 8.165E-5, 1.00008909, 4.033E-4
646.25913, 0.20247394, 6.922E-5, 1.00013684, 3.419E-4
646.29945, 0.20245294, 7.101E-5, 1.00003310, 3.508E-4
646.61230, 0.20247270, 7.266E-5, 1.00013074, 3.589E-4
647.24877, 0.20244793, 7.871E-5, 1.00000837, 3.888E-4
647.47159, 0.20246839, 7.104E-5, 1.00010942, 3.509E-4
647.86718, 0.20244905, 6.788E-5, 1.00001392, 3.353E-4
648.14316, 0.20245305, 7.125E-5, 1.00003365, 3.519E-4
648.24973, 0.20247191, 7.413E-5, 1.00012682, 3.661E-4
649.42255, 0.20245719, 7.294E-5, 1.00005412, 3.603E-4
649.42351, 0.20245084, 7.808E-5, 1.00002275, 3.857E-4
650.28680, 0.20245737, 6.649E-5, 1.00005497, 3.285E-4
650.30947, 0.20244791, 8.043E-5, 1.00000825, 3.973E-4
651.00741, 0.20246626, 6.753E-5, 1.00009890, 3.336E-4
651.11934, 0.20246049, 6.920E-5, 1.00007043, 3.418E-4
652.02266, 0.20244869, 7.165E-5, 1.00001213, 3.539E-4
652.58389, 0.20246422, 7.458E-5, 1.00008883, 3.684E-4
653.07114, 0.20246716, 7.473E-5, 1.00010337, 3.691E-4
653.98860, 0.20245598, 7.579E-5, 1.00004813, 3.744E-4
654.68737, 0.20246518, 6.921E-5, 1.00009357, 3.419E-4
654.98434, 0.20245842, 6.867E-5, 1.00006021, 3.392E-4
655.61306, 0.20247124, 7.842E-5, 1.00012351, 3.873E-4
655.91678, 0.20244856, 7.784E-5, 1.00001150, 3.845E-4
656.05025, 0.20245716, 8.255E-5, 1.00005394, 4.078E-4
656.49297, 0.20246422, 6.752E-5, 1.00008883, 3.335E-4
656.70639, 0.20244831, 7.352E-5, 1.00001024, 3.631E-4
657.10797, 0.20245058, 8.106E-5, 1.00002148, 4.004E-4
657.57717, 0.20246932, 7.095E-5, 1.00011404, 3.505E-4
657.64617, 0.20245007, 7.284E-5, 1.00001894, 3.598E-4
658.81530, 0.20246003, 6.956E-5, 1.00006813, 3.436E-4
659.14132, 0.20245187, 7.623E-5, 1.00002781, 3.765E-4
660.49780, 0.20245060, 7.000E-5, 1.00002158, 3.458E-4
660.55633, 0.20244813, 6.686E-5, 1.00000938, 3.303E-4
661.28223, 0.20245797, 7.911E-5, 1.00005796, 3.908E-4
661.73788, 0.20246694, 7.314E-5, 1.00010229, 3.613E-4
662.65939, 0.20246939, 7.298E-5, 1.00011439, 3.605E-4
663.36739, 0.20247142, 7.916E-5, 1.00012441, 3.910E-4
663.71587, 0.20245522, 6.970E-5, 1.00004440, 3.443E-4
663.82579, 0.20245746, 7.137E-5, 1.00005546, 3.525E-4
666.19490, 0.20245401, 6.815E-5, 1.00003838, 3.366E-4
667.15084, 0.20246176, 7.154E-5, 1.00007670, 3.534E-4
667.53057, 0.20246978, 7.064E-5, 1.00011631, 3.490E-4
667.65544, 0.20246401, 6.898E-5, 1.00008778, 3.408E-4
667.72989, 0.20244934, 6.658E-5, 1.00001533, 3.289E-4
668.23491, 0.20245902, 6.948E-5, 1.00006315, 3.432E-4
668.40273, 0.20246337, 7.904E-5, 1.00008466, 3.904E-4
669.05746, 0.20244848, 7.839E-5, 1.00001107, 3.872E-4
669.23106, 0.20245031, 7.498E-5, 1.00002014, 3.704E-4
669.30683, 0.20246795, 7.561E-5, 1.00010727, 3.735E-4
670.00512, 0.20245448, 7.958E-5, 1.00004071, 3.931E-4
670.30227, 0.20245087, 8.052E-5, 1.00002289, 3.977E-4
670.63467, 0.20246986, 7.003E-5, 1.00011667, 3.459E-4
670.68214, 0.20245435, 7.918E-5, 1.00004006, 3.911E-4
671.41587, 0.20246161, 8.032E-5, 1.00007594, 3.967E-4
671.68326, 0.20245326, 6.693E-5, 1.00003472, 3.306E-4
671.98420, 0.20245396, 7.485E-5, 1.00003815, 3.697E-4
672.00259, 0.20245757, 8.012E-5, 1.00005598, 3.958E-4
672.37664, 0.20246245, 7.196E-5, 1.00008008, 3.555E-4
673.45228, 0.20245662, 7.308E-5, 1.00005128, 3.610E-4
673.74296, 0.20246661, 7.612E-5, 1.00010065, 3.760E-4
673.99164, 0.20246408, 8.222E-5, 1.00008814, 4.061E-4
674.64998, 0.20245158, 7.361E-5, 1.00002638, 3.636E-4
675.88937, 0.20244716, 8.114E-5, 1.00000459, 4.008E-4
676.05154, 0.20246329, 7.264E-5, 1.00008425, 3.588E-4
676.77821, 0.20245577, 7.614E-5, 1.00004707, 3.761E-4
677.19811, 0.20246465, 6.977E-5, 1.00009097, 3.446E-4
678.23759, 0.20246859, 7.259E-5, 1.00011042, 3.586E-4
678.75356, 0.20245632, 7.025E-5, 1.00004981, 3.470E-4
678.75492, 0.20244841, 6.773E-5, 1.00001072, 3.345E-4
680.21628, 0.20244781, 7.510E-5, 1.00000778, 3.709E-4
680.65388, 0.20247079, 7.865E-5, 1.00012128, 3.885E-4
681.12254, 0.20244695, 6.677E-5, 1.00000354, 3.298E-4
681.72178, 0.20246258, 6.717E-5, 1.00008075, 3.318E-4
681.92284, 0.20247005, 7.468E-5, 1.00011765, 3.689E-4
682.02312, 0.20245505, 7.708E-5, 1.00004352, 3.808E-4
682.43561, 0.20246891, 6.750E-5, 1.00011198, 3.334E-4
682.70239, 0.20244707, 8.170E-5, 1.00000413, 4.036E-4
682.86134, 0.20245971, 7.842E-5, 1.00006655, 3.874E-4
683.36634, 0.20246425, 8.153E-5, 1.00008898, 4.027E-4
684.10636, 0.20247195, 7.946E-5, 1.00012702, 3.925E-4
684.77074, 0.20245938, 7.811E-5, 1.00006490, 3.858E-4
685.05531, 0.20245301, 7.601E-5, 1.00003347, 3.754E-4
686.42364, 0.20246104, 7.015E-5, 1.00007311, 3.465E-4
686.47556, 0.20246457, 7.460E-5, 1.00009057, 3.685E-4
689.97101, 0.20246753, 6.762E-5, 1.00010519, 3.340E-4
690.12017, 0.20246741, 7.069E-5, 1.00010459, 3.492E-4
690.21567, 0.20246629, 7.767E-5, 1.00009905, 3.837E-4
690.86374, 0.20246396, 7.523E-5, 1.00008754, 3.716E-4
690.93902, 0.20246688, 7.107E-5, 1.00010196, 3.511E-4
690.97387, 0.20246411, 8.034E-5, 1.00008831, 3.968E-4
691.42388, 0.20247300, 6.641E-5, 1.00013221, 3.280E-4
691.96875, 0.20245210, 7.293E-5, 1.00002896, 3.602E-4
692.26922, 0.20244958, 8.144E-5, 1.00001651, 4.023E-4
692.86059, 0.20245840, 8.197E-5, 1.00006010, 4.049E-4
692.87758, 0.20245531, 7.446E-5, 1.00004480, 3.678E-4
693.31195, 0.20246039, 7.934E-5, 1.00006990, 3.919E-4
693.47336, 0.20245381, 8.126E-5, 1.00003741, 4.014E-4
694.19627, 0.20246274, 6.636E-5, 1.00008151, 3.278E-4
695.51900, 0.20245836, 7.679E-5, 1.00005989, 3.793E-4
697.60378, 0.20246787, 6.820E-5, 1.00010685, 3.369E-4
697.65408, 0.20245127, 7.089E-5, 1.00002487, 3.502E-4
697.69731, 0.20247078, 6.778E-5, 1.00012124, 3.348E-4
697.86608, 0.20246797, 7.608E-5, 1.00010735, 3.758E-4
698.60319, 0.20246726, 7.957E-5, 1.00010386, 3.931E-4
698.90677, 0.20246256, 7.883E-5, 1.00008061, 3.894E-4
700.41115, 0.20246794, 7.399E-5, 1.00010719, 3.655E-4
700.60393, 0.20245845, 7.133E-5, 1.00006034, 3.523E-4
700.68087, 0.20246351, 7.264E-5, 1.00008530, 3.588E-4
701.43113, 0.20246561, 7.907E-5, 1.00009572, 3.906E-4
701.45434, 0.20246678, 7.895E-5, 1.00010150, 3.900E-4
701.95566, 0.20246242, 8.009E-5, 1.00007995, 3.956E-4
703.34540, 0.20245344, 6.750E-5, 1.00003560, 3.334E-4
704.41339, 0.20246488, 7.131E-5, 1.00009208, 3.522E-4
705.90081, 0.20245840, 7.597E-5, 1.00006010, 3.752E-4
706.31572, 0.20245815, 7.574E-5, 1.00005885, 3.741E-4
706.67614, 0.20246434, 7.138E-5, 1.00008944, 3.526E-4
706.81710, 0.20247838, 7.721E-5, 1.00015876, 3.814E-4
706.92536, 0.20247522, 6.864E-5, 1.00014319, 3.391E-4
707.06033, 0.20246240, 6.997E-5, 1.00007982, 3.456E-4
707.45816, 0.20246798, 6.782E-5, 1.00010739, 3.350E-4
708.04332, 0.20246097, 6.839E-5, 1.00007280, 3.378E-4
708.26416, 0.20244945, 7.054E-5, 1.00001586, 3.485E-4
708.76285, 0.20245714, 8.169E-5, 1.00005386, 4.035E-4
709.02788, 0.20245343, 6.978E-5, 1.00003554, 3.447E-4
709.59028, 0.20246861, 6.629E-5, 1.00011052, 3.274E-4
710.09472, 0.20246982, 7.552E-5, 1.00011651, 3.730E-4
710.32661, 0.20245343, 7.365E-5, 1.00003556, 3.638E-4
710.49980, 0.20244820, 6.652E-5, 1.00000970, 3.286E-4
710.72641, 0.20246164, 6.863E-5, 1.00007609, 3.390E-4
710.97131, 0.20244675, 6.975E-5, 1.00000256, 3.445E-4
711.22084, 0.20245013, 6.717E-5, 1.00001924, 3.318E-4
711.44547, 0.20246152, 8.014E-5, 1.00007552, 3.959E-4
711.73390, 0.20247084, 7.685E-5, 1.00012154, 3.796E-4
712.18189, 0.20246607, 7.648E-5, 1.00009799, 3.778E-4
713.23986, 0.20246877, 7.221E-5, 1.00011133, 3.567E-4
714.02116, 0.20244800, 7.139E-5, 1.00000870, 3.526E-4
714.54033, 0.20246916, 6.860E-5, 1.00011326, 3.389E-4
714.81354, 0.20245116, 6.789E-5, 1.00002433, 3.354E-4
715.02616, 0.20245620, 7.743E-5, 1.00004922, 3.825E-4
715.09141, 0.20246311, 8.103E-5, 1.00008334, 4.003E-4
716.52470, 0.20244771, 6.656E-5, 1.00000729, 3.288E-4
716.58799, 0.20246365, 7.771E-5, 1.00008604, 3.838E-4
717.40071, 0.20244927, 6.958E-5, 1.00001500, 3.437E-4
717.44828, 0.20246724, 7.421E-5, 1.00010377, 3.666E-4
717.64038, 0.20246313, 7.016E-5, 1.00008344, 3.466E-4
718.23624, 0.20245410, 6.767E-5, 1.00003883, 3.342E-4
718.86813, 0.20246452, 7.784E-5, 1.00009032, 3.845E-4
718.97172, 0.20246900, 7.654E-5, 1.00011244, 3.781E-4
719.04105, 0.20244707, 7.335E-5, 1.00000413, 3.623E-4
720.25868, 0.20246364, 7.597E-5, 1.00008598, 3.752E-4
720.50445, 0.20245985, 6.616E-5, 1.00006724, 3.268E-4
720.56791, 0.20247187, 7.140E-5, 1.00012661, 3.527E-4
720.94894, 0.20246882, 7.685E-5, 1.00011156, 3.796E-4
721.14888, 0.20246641, 7.617E-5, 1.00009964, 3.763E-4
723.27156, 0.20246705, 6.834E-5, 1.00010280, 3.376E-4
723.30754, 0.20247183, 7.458E-5, 1.00012641, 3.684E-4
724.94201, 0.20244722, 8.222E-5, 1.00000485, 4.061E-4
725.32113, 0.20245364, 6.816E-5, 1.00003656, 3.367E-4
726.09538, 0.20246376, 7.108E-5, 1.00008658, 3.511E-4
726.23382, 0.20246576, 6.880E-5, 1.00009643, 3.398E-4
726.28731, 0.20246602, 8.158E-5, 1.00009771, 4.030E-4
726.57626, 0.20245821, 7.870E-5, 1.00005913, 3.887E-4
726.91593, 0.20245093, 7.408E-5, 1.00002317, 3.659E-4
727.25951, 0.20247042, 8.003E-5, 1.00011946, 3.953E-4
727.66998, 0.20246022, 6.931E-5, 1.00006906, 3.424E-4
727.84601, 0.20246504, 7.631E-5, 1.00009288, 3.769E-4
728.61072, 0.20246583, 7.326E-5, 1.00009680, 3.619E-4
728.82493, 0.20246644, 6.716E-5, 1.00009981, 3.317E-4
729.31022, 0.20246423, 8.114E-5, 1.00008889, 4.008E-4
729.53986, 0.20246739, 7.877E-5, 1.00010451, 3.891E-4
730.21732, 0.20245869, 7.067E-5, 1.00006150, 3.491E-4
730.60027, 0.20244964, 7.399E-5, 1.00001683, 3.655E-4
730.81720, 0.20245530, 7.438E-5, 1.00004477, 3.674E-4
730.95374, 0.20246576, 6.725E-5, 1.00009643, 3.322E-4
730.96632, 0.20246807, 7.345E-5, 1.00010785, 3.628E-4
731.00732, 0.20246876, 7.573E-5, 1.00011125, 3.741E-4
731.59229, 0.20246273, 6.778E-5, 1.00008148, 3.348E-4
731.91185, 0.20245979, 7.267E-5, 1.00006693, 3.590E-4
732.09555, 0.20245868, 6.916E-5, 1.00006148, 3.416E-4
732.33924, 0.20246159, 7.140E-5, 1.00007585, 3.527E-4
732.80064, 0.20244829, 7.152E-5, 1.00001015, 3.533E-4
733.33040, 0.20246898, 7.009E-5, 1.00011234, 3.462E-4
734.68575, 0.20245241, 7.726E-5, 1.00003049, 3.817E-4
735.03445, 0.20246354, 7.694E-5, 1.00008545, 3.801E-4
735.05428, 0.20244825, 6.982E-5, 1.00000993, 3.449E-4
735.16354, 0.20246607, 6.837E-5, 1.00009796, 3.377E-4
735.17313, 0.20218802, 7.465E-5, 0.99872454, 3.687E-4
735.17557, 0.20211065, 7.851E-5, 0.99834236, 3.878E-4
735.17801, 0.20177610, 8.111E-5, 0.99668979, 4.006E-4
735.18046, 0.20150895, 7.668E-5, 0.99537021, 3.788E-4
735.18290, 0.20126319, 8.214E-5, 0.99415626, 4.057E-4
735.18534, 0.20101696, 8.224E-5, 0.99293995, 4.062E-4
735.18779, 0.20080955, 7.060E-5, 0.99191546, 3.487E-4
735.19023, 0.20067221, 7.080E-5, 0.99123706, 3.497E-4
735.19267, 0.20062009, 7.978E-5, 0.99097962, 3.941E-4
735.19512, 0.20054490, 6.902E-5, 0.99060820, 3.409E-4
735.19756, 0.20050888, 8.226E-5, 0.99043025, 4.063E-4
735.20000, 0.20044694, 7.288E-5, 0.99012430, 3.600E-4
735.20245, 0.20039543, 6.748E-5, 0.98986985, 3.333E-4
735.20489, 0.20037460, 8.161E-5, 0.98976697, 4.031E-4
735.20733, 0.20033056, 6.960E-5, 0.98954946, 3.438E-4
735.20978, 0.20030133, 6.894E-5, 0.98940505, 3.405E-4
735.21222, 0.20026234, 6.961E-5, 0.98921245, 3.438E-4
735.21466, 0.20023881, 7.356E-5, 0.98909623, 3.633E-4
735.21711, 0.20021134, 7.254E-5, 0.98896057, 3.583E-4
735.21955, 0.20017558, 7.305E-5, 0.98878388, 3.608E-4
735.22199, 0.20016365, 7.674E-5, 0.98872495, 3.791E-4
735.22443, 0.20012130, 7.563E-5, 0.98851581, 3.736E-4
735.22688, 0.20011316, 7.869E-5, 0.98847560, 3.887E-4
735.22932, 0.20009427, 7.263E-5, 0.98838227, 3.588E-4
735.23176, 0.20006401, 6.694E-5, 0.98823282, 3.306E-4
735.23421, 0.20005775, 6.658E-5, 0.98820188, 3.289E-4
735.23665, 0.20003609, 7.327E-5, 0.98809489, 3.619E-4
735.23909, 0.20001096, 7.813E-5, 0.98797076, 3.859E-4
735.24154, 0.20001850, 7.773E-5, 0.98800801, 3.839E-4
735.24398, 0.20000104, 7.657E-5, 0.98792176, 3.782E-4
735.24642, 0.19997500, 7.059E-5, 0.98779312, 3.487E-4
735.24887, 0.19995939, 7.841E-5, 0.98771600, 3.873E-4
735.25131, 0.19994666, 7.525E-5, 0.98765314, 3.717E-4
735.25375, 0.19993558, 7.381E-5, 0.98759839, 3.646E-4
735.25620, 0.19993052, 7.229E-5, 0.98757343, 3.571E-4
735.25864, 0.19992943, 8.054E-5, 0.98756802, 3.978E-4
735.26108, 0.19992047, 6.826E-5, 0.98752375, 3.372E-4
735.26353, 0.19991205, 7.882E-5, 0.98748220, 3.893E-4
735.26597, 0.19992001, 7.441E-5, 0.98752152, 3.675E-4
735.26841, 0.19989579, 8.241E-5, 0.98740188, 4.071E-4
735.27086, 0.19988696, 7.245E-5, 0.98735826, 3.579E-4
735.27330, 0.19988593, 7.798E-5, 0.98735315, 3.852E-4
735.27574, 0.19989317, 7.231E-5, 0.98738890, 3.572E-4
735.27818, 0.19987415, 7.877E-5, 0.98729497, 3.891E-4
735.28063, 0.19987642, 6.726E-5, 0.98730618, 3.322E-4
735.28307, 0.19988336, 8.204E-5, 0.98734048, 4.052E-4
735.28551, 0.19986767, 8.112E-5, 0.98726297, 4.007E-4
735.28796, 0.19987971, 7.618E-5, 0.98732242, 3.763E-4
735.29040, 0.19987703, 6.928E-5, 0.98730918, 3.422E-4
735.29284, 0.19987675, 7.744E-5, 0.98730782, 3.825E-4
735.29529, 0.19988380, 7.101E-5, 0.98734265, 3.508E-4
735.29773, 0.19987734, 7.394E-5, 0.98731074, 3.652E-4
735.30017, 0.19987522, 6.663E-5, 0.98730025, 3.291E-4
735.30262, 0.19987733, 7.236E-5, 0.98731066, 3.574E-4
735.30506, 0.19986630, 6.684E-5, 0.98725617, 3.302E-4
735.30750, 0.19989407, 6.804E-5, 0.98739336, 3.361E-4
735.30995, 0.19987444, 7.587E-5, 0.98729639, 3.748E-4
735.31239, 0.19987662, 7.747E-5, 0.98730718, 3.827E-4
735.31483, 0.19988858, 6.791E-5, 0.98736623, 3.354E-4
735.31728, 0.19989986, 7.663E-5, 0.98742197, 3.785E-4
735.31972, 0.19990895, 6.856E-5, 0.98746689, 3.387E-4
735.32216, 0.19991236, 7.827E-5, 0.98748371, 3.866E-4
735.32460, 0.19991421, 7.575E-5, 0.98749286, 3.742E-4
735.32705, 0.19991206, 7.090E-5, 0.98748220, 3.502E-4
735.32949, 0.19993556, 8.240E-5, 0.98759832, 4.070E-4
735.33193, 0.19994070, 7.046E-5, 0.98762371, 3.481E-4
735.33438, 0.19994750, 7.147E-5, 0.98765728, 3.531E-4
735.33682, 0.19995460, 8.073E-5, 0.98769235, 3.988E-4
735.33926, 0.19996228, 8.181E-5, 0.98773027, 4.041E-4
735.34171, 0.19999213, 6.655E-5, 0.98787775, 3.287E-4
735.34415, 0.19999888, 7.853E-5, 0.98791110, 3.879E-4
735.34659, 0.20001604, 7.853E-5, 0.98799587, 3.879E-4
735.34904, 0.20002130, 8.113E-5, 0.98802184, 4.008E-4
735.35148, 0.20005371, 6.806E-5, 0.98818193, 3.362E-4
735.35392, 0.20004753, 7.774E-5, 0.98815141, 3.840E-4
735.35637, 0.20007744, 7.034E-5, 0.98829915, 3.474E-4
735.35881, 0.20008742, 8.264E-5, 0.98834845, 4.082E-4
735.36125, 0.20010718, 8.159E-5, 0.98844604, 4.030E-4
735.36370, 0.20012834, 8.150E-5, 0.98855056, 4.026E-4
735.36614, 0.20015353, 8.118E-5, 0.98867497, 4.010E-4
735.77268, 0.20245982, 6.719E-5, 1.00006711, 3.319E-4
736.29443, 0.20245898, 7.782E-5, 1.00006295, 3.844E-4
736.75690, 0.20244917, 7.812E-5, 1.00001449, 3.859E-4
736.86510, 0.20244817, 7.481E-5, 1.00000953, 3.695E-4
737.11053, 0.20245784, 7.232E-5, 1.00005734, 3.573E-4
737.73461, 0.20245293, 7.348E-5, 1.00003307, 3.630E-4
737.78101, 0.20245595, 7.306E-5, 1.00004799, 3.609E-4
739.53349, 0.20246676, 7.439E-5, 1.00010136, 3.675E-4
740.19247, 0.20245342, 8.233E-5, 1.00003549, 4.067E-4
740.51288, 0.20246289, 8.242E-5, 1.00008225, 4.071E-4
740.74493, 0.20246390, 7.860E-5, 1.00008727, 3.882E-4
741.27802, 0.20246058, 6.772E-5, 1.00007084, 3.345E-4
741.97811, 0.20244752, 7.672E-5, 1.00000632, 3.790E-4
742.65705, 0.20245361, 7.736E-5, 1.00003643, 3.821E-4
743.04770, 0.20247147, 7.965E-5, 1.00012466, 3.935E-4
743.45649, 0.20245593, 8.068E-5, 1.00004788, 3.985E-4
744.59799, 0.20244807, 7.540E-5, 1.00000904, 3.725E-4
744.62339, 0.20245177, 7.665E-5, 1.00002736, 3.786E-4
745.27765, 0.20245784, 7.319E-5, 1.00005730, 3.615E-4
745.92186, 0.20246010, 8.136E-5, 1.00006850, 4.019E-4
745.99919, 0.20245889, 7.164E-5, 1.00006252, 3.539E-4
746.90000, 0.20245804, 8.031E-5, 1.00005829, 3.967E-4
747.38189, 0.20245668, 8.121E-5, 1.00005160, 4.011E-4
747.41536, 0.20245490, 6.894E-5, 1.00004277, 3.405E-4
749.59813, 0.20245026, 7.484E-5, 1.00001987, 3.697E-4
749.86071, 0.20246392, 6.853E-5, 1.00008737, 3.385E-4
750.05343, 0.20247071, 7.893E-5, 1.00012089, 3.899E-4
750.17760, 0.20246965, 6.804E-5, 1.00011568, 3.361E-4
750.41074, 0.20245045, 7.791E-5, 1.00002083, 3.849E-4
750.49235, 0.20244794, 7.907E-5, 1.00000843, 3.906E-4
750.78212, 0.20246761, 8.137E-5, 1.00010556, 4.019E-4
750.92508, 0.20246274, 7.784E-5, 1.00008151, 3.845E-4
751.06178, 0.20244767, 7.220E-5, 1.00000709, 3.566E-4
751.54406, 0.20246525, 6.882E-5, 1.00009391, 3.400E-4
751.70763, 0.20246726, 7.172E-5, 1.00010384, 3.543E-4
751.81580, 0.20247131, 7.529E-5, 1.00012385, 3.719E-4
752.13749, 0.20246034, 7.584E-5, 1.00006967, 3.746E-4
752.82937, 0.20246487, 6.716E-5, 1.00009202, 3.317E-4
753.11332, 0.20245181, 8.000E-5, 1.00002751, 3.952E-4
753.80854, 0.20246222, 7.270E-5, 1.00007894, 3.591E-4
754.73522, 0.20247193, 6.965E-5, 1.00012693, 3.440E-4
754.75602, 0.20246195, 7.794E-5, 1.00007760, 3.850E-4
755.06337, 0.20246250, 7.942E-5, 1.00008034, 3.923E-4
755.28166, 0.20246225, 7.831E-5, 1.00007908, 3.868E-4
755.55432, 0.20245289, 7.759E-5, 1.00003289, 3.833E-4
756.02890, 0.20245500, 7.323E-5, 1.00004331, 3.617E-4
756.80080, 0.20246919, 7.775E-5, 1.00011341, 3.840E-4
758.22441, 0.20245594, 7.459E-5, 1.00004794, 3.684E-4
758.57903, 0.20245837, 6.938E-5, 1.00005994, 3.427E-4
758.80387, 0.20246186, 6.946E-5, 1.00007719, 3.431E-4
758.90934, 0.20246273, 7.929E-5, 1.00008145, 3.917E-4
758.99211, 0.20245204, 6.807E-5, 1.00002868, 3.362E-4
759.12538, 0.20245039, 7.452E-5, 1.00002051, 3.681E-4
759.63727, 0.20244781, 6.827E-5, 1.00000780, 3.372E-4
759.75533, 0.20244683, 8.223E-5, 1.00000294, 4.062E-4
760.30629, 0.20246173, 7.874E-5, 1.00007655, 3.889E-4
761.36391, 0.20246500, 7.634E-5, 1.00009270, 3.771E-4
761.42481, 0.20245481, 7.094E-5, 1.00004236, 3.504E-4
761.42570, 0.20245197, 7.692E-5, 1.00002833, 3.800E-4
761.67310, 0.20245659, 7.843E-5, 1.00005114, 3.874E-4
761.89498, 0.20244859, 7.741E-5, 1.00001165, 3.823E-4
762.06793, 0.20245870, 7.234E-5, 1.00006157, 3.573E-4
762.07605, 0.20246517, 6.785E-5, 1.00009350, 3.351E-4
762.18011, 0.20245867, 7.444E-5, 1.00006143, 3.677E-4
767.36009, 0.20246467, 7.529E-5, 1.00009108, 3.719E-4
767.38775, 0.20245793, 6.842E-5, 1.00005777, 3.380E-4
768.37931, 0.20245116, 7.106E-5, 1.00002432, 3.510E-4
769.21875, 0.20245712, 7.060E-5, 1.00005374, 3.487E-4
769.53112, 0.20246644, 6.692E-5, 1.00009982, 3.305E-4
769.92474, 0.20246538, 7.124E-5, 1.00009457, 3.519E-4
770.72252, 0.20246705, 7.917E-5, 1.00010280, 3.911E-4
771.29311, 0.20246738, 7.531E-5, 1.00010446, 3.720E-4
771.40264, 0.20246896, 7.511E-5, 1.00011226, 3.710E-4
772.28613, 0.20246211, 7.616E-5, 1.00007840, 3.762E-4
772.46787, 0.20245741, 7.633E-5, 1.00005518, 3.770E-4
773.30372, 0.20245699, 7.764E-5, 1.00005314, 3.835E-4
773.54349, 0.20245642, 7.099E-5, 1.00005032, 3.507E-4
773.65806, 0.20245202, 7.098E-5, 1.00002855, 3.506E-4
774.03072, 0.20245731, 7.021E-5, 1.00005469, 3.468E-4
774.21814, 0.20245144, 6.798E-5, 1.00002572, 3.358E-4
774.24858, 0.20244867, 7.843E-5, 1.00001204, 3.874E-4
774.50258, 0.20244782, 8.116E-5, 1.00000784, 4.009E-4
775.14753, 0.20245945, 7.917E-5, 1.00006530, 3.911E-4
775.15949, 0.20246077, 8.226E-5, 1.00007177, 4.063E-4
775.41280, 0.20247015, 7.976E-5, 1.00011815, 3.940E-4
776.18722, 0.20246868, 7.541E-5, 1.00011084, 3.725E-4
776.30776, 0.20244828, 7.166E-5, 1.00001010, 3.540E-4
777.22839, 0.20244844, 6.615E-5, 1.00001091, 3.268E-4
777.99177, 0.20245148, 8.199E-5, 1.00002592, 4.050E-4
779.15311, 0.20245907, 6.717E-5, 1.00006341, 3.318E-4
779.69953, 0.20244887, 7.035E-5, 1.00001302, 3.475E-4
780.32220, 0.20246699, 7.930E-5, 1.00010250, 3.917E-4
780.53089, 0.20245467, 6.929E-5, 1.00004168, 3.423E-4
780.83201, 0.20247188, 6.900E-5, 1.00012667, 3.408E-4
781.17244, 0.20245435, 6.863E-5, 1.00004008, 3.390E-4
781.29455, 0.20245529, 6.905E-5, 1.00004470, 3.411E-4
782.25594, 0.20245260, 8.150E-5, 1.00003144, 4.026E-4
782.81773, 0.20244650, 6.931E-5, 1.00000129, 3.423E-4
784.45885, 0.20246444, 7.831E-5, 1.00008992, 3.868E-4
784.88663, 0.20246528, 7.408E-5, 1.00009407, 3.659E-4
785.02371, 0.20246874, 8.037E-5, 1.00011116, 3.970E-4
786.01304, 0.20244993, 7.241E-5, 1.00001824, 3.577E-4
786.25602, 0.20247213, 6.875E-5, 1.00012790, 3.396E-4
787.02388, 0.20244824, 7.606E-5, 1.00000992, 3.757E-4
787.13227, 0.20246797, 8.005E-5, 1.00010737, 3.954E-4
788.36058, 0.20245193, 7.824E-5, 1.00002815, 3.865E-4
788.69090, 0.20245651, 7.400E-5, 1.00005075, 3.655E-4
788.75501, 0.20245732, 7.094E-5, 1.00005475, 3.504E-4
788.97104, 0.20244860, 7.494E-5, 1.00001167, 3.702E-4
789.60325, 0.20246913, 7.659E-5, 1.00011307, 3.783E-4
789.80161, 0.20246551, 6.910E-5, 1.00009522, 3.413E-4
790.60719, 0.20244871, 6.854E-5, 1.00001224, 3.386E-4
790.86011, 0.20245235, 7.679E-5, 1.00003019, 3.793E-4
791.36117, 0.20245746, 8.115E-5, 1.00005545, 4.009E-4
791.96539, 0.20246015, 8.136E-5, 1.00006873, 4.019E-4
792.52876, 0.20247061, 6.867E-5, 1.00012042, 3.392E-4
792.60507, 0.20246892, 8.196E-5, 1.00011207, 4.049E-4
792.69657, 0.20245421, 6.645E-5, 1.00003937, 3.282E-4
793.21738, 0.20245146, 7.775E-5, 1.00002583, 3.840E-4
793.85726, 0.20245094, 7.570E-5, 1.00002325, 3.739E-4
793.95665, 0.20246688, 7.166E-5, 1.00010198, 3.540E-4
795.50912, 0.20245013, 7.737E-5, 1.00001922, 3.822E-4
